transcript_id,SRR11452251.bam.gtf,SRR11452262.bam.gtf,SRR11452263.bam.gtf,SRR4048723.bam.gtf
Montipora_capitata_HIv3___RNAseq.g8514.t2,0,0,0,0
Montipora_capitata_HIv3___TS.g2218.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10346.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10346.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17833.t1,124,151,75,193
Montipora_capitata_HIv3___RNAseq.g10957.t1,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g11827.t1,1293,1344,1559,2365
Montipora_capitata_HIv3___RNAseq.g525.t1,0,0,11,0
Montipora_capitata_HIv3___RNAseq.g3483.t1,1759,2455,2817,2341
Montipora_capitata_HIv3___RNAseq.g42110.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4895.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g3224.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46132.t1,1666,1606,2917,1160
Montipora_capitata_HIv3___TS.g38681.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38766.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30554.t1,3932,2349,6492,1820
Montipora_capitata_HIv3___RNAseq.g41181.t1,4,4,0,5
Montipora_capitata_HIv3___RNAseq.g2047.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46944.t1,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g6930.t1,0,9,16,108
Montipora_capitata_HIv3___RNAseq.g21167.t1,0,0,0,17
Montipora_capitata_HIv3___TS.g21091.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39048.t1,56,0,0,0
Montipora_capitata_HIv3___RNAseq.g19733.t1,185,127,363,315
Montipora_capitata_HIv3___TS.g29770.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g50623.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17598.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7313.t1,67,80,119,75
Montipora_capitata_HIv3___RNAseq.g15510.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g22297.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13497.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21405.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g48884.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11304.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43735.t1,286,531,542,175
Montipora_capitata_HIv3___RNAseq.g13366.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49188.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31502.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g3481.t1,186,257,363,419
Montipora_capitata_HIv3___RNAseq.g47264.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30026.t1,101,46,92,134
Montipora_capitata_HIv3___RNAseq.g10401.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3873.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47999.t2,45,0,47,26
Montipora_capitata_HIv3___RNAseq.g28476.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21831.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27154.t1a,1892,1066,1660,1236
Montipora_capitata_HIv3___RNAseq.g14192.t1,3380,2688,3525,3194
Montipora_capitata_HIv3___RNAseq.g41111.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46078.t1a,2,0,5,0
Montipora_capitata_HIv3___RNAseq.g20050.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46078.t1b,20,2,13,1
Montipora_capitata_HIv3___RNAseq.g8226.t1,40,24,62,29
Montipora_capitata_HIv3___RNAseq.g46078.t1d,0,0,0,0
Montipora_capitata_HIv3___TS.g23031.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g502.t1,1963,2070,2576,1740
Montipora_capitata_HIv3___RNAseq.g4351.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35666.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27595.t1,182,160,191,259
Montipora_capitata_HIv3___RNAseq.g24047.t1,0,0,0,3
Montipora_capitata_HIv3___TS.g28225.t1,468,227,231,413
Montipora_capitata_HIv3___RNAseq.g8775.t1,19,26,53,32
Montipora_capitata_HIv3___RNAseq.g23673.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11825.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17364.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32193.t1,321,123,284,156
Montipora_capitata_HIv3___RNAseq.g38903.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4064.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50400.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27007.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g24690.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g40764.t1,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g29019.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35377.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35377.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46569.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38878.t1,34,14,57,27
Montipora_capitata_HIv3___RNAseq.g7311.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8846.t1,10,0,0,0
Montipora_capitata_HIv3___RNAseq.g9987.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g40078.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13322.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2464.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16370.t1,7,0,9,0
Montipora_capitata_HIv3___TS.g36072.t1,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g3871.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30024.t1,24,11,34,18
Montipora_capitata_HIv3___RNAseq.g220.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44573.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5478.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43689.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25447.t1,12,0,14,15
Montipora_capitata_HIv3___RNAseq.g30233.t1a,157,96,140,124
Montipora_capitata_HIv3___TS.g10281.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30233.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20085.t1,107,34,57,112
Montipora_capitata_HIv3___TS.g2665.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g13499.t1,0,0,0,2
Montipora_capitata_HIv3___TS.g4048.t1,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g24082.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39722.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g12373.t1,9,0,0,533
Montipora_capitata_HIv3___TS.g14061.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g40059.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44571.t1,128,93,273,199
Montipora_capitata_HIv3___TS.g33925.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g98.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2808.t1,21,23,45,41
Montipora_capitata_HIv3___RNAseq.g47323.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13341.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30545.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47365.t1,476,426,854,386
Montipora_capitata_HIv3___RNAseq.g40677.t1,0,0,0,3
Montipora_capitata_HIv3___TS.g8105.t1,0,0,7,0
Montipora_capitata_HIv3___RNAseq.g33081.t1,4,18,8,9
Montipora_capitata_HIv3___RNAseq.g5102.t1,166,258,399,285
Montipora_capitata_HIv3___RNAseq.g47777.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35802.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4563.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g786.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49868.t1,63,71,63,58
Montipora_capitata_HIv3___RNAseq.g17765.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36911.t1,0,0,0,1
Montipora_capitata_HIv3___TS.g31066.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36896.t1,412,411,654,596
Montipora_capitata_HIv3___RNAseq.g36938.t1,292,175,291,177
Montipora_capitata_HIv3___TS.g6075.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13320.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25865.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.10384_t,1074,593,1449,918
Montipora_capitata_HIv3___RNAseq.g50626.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26993.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16678.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22292.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30782.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g23498.t1,16,26,32,0
Montipora_capitata_HIv3___RNAseq.g30280.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11375.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29779.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35227.t1,363,336,677,316
Montipora_capitata_HIv3___RNAseq.g25445.t1,209,78,578,179
Montipora_capitata_HIv3___RNAseq.g20087.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45760.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25941.t1,0,0,13,7
Montipora_capitata_HIv3___RNAseq.g8653.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1083.t1,356,399,477,859
Montipora_capitata_HIv3___TS.g3296.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g816.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50624.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29986.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8491.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32613.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27435.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3468.t1,145,64,161,185
Montipora_capitata_HIv3___RNAseq.g30547.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42381.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48933.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42899.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11378.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3178.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29744.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36115.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25943.t1,30,29,34,16
Montipora_capitata_HIv3___TS.g37148.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5488.t1,4,0,0,21
Montipora_capitata_HIv3___RNAseq.g14882.t1,103,98,76,108
Montipora_capitata_HIv3___RNAseq.g22305.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8959.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22851.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28102.t1,6501,8106,9486,5228
Montipora_capitata_HIv3___RNAseq.g26782.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g22387.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18686.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49059.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11377.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29761.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47444.t1,56,66,81,141
Montipora_capitata_HIv3___RNAseq.g45691.t1,2,0,0,3
Montipora_capitata_HIv3___RNAseq.g48010.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30162.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38375.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15869.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1729.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10385.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24435.t1,724,541,875,651
Montipora_capitata_HIv3___RNAseq.g29984.t1,0,14,0,0
Montipora_capitata_HIv3___RNAseq.g35333.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12401.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32611.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g16750.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32313.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4918.t1,392,299,557,525
Montipora_capitata_HIv3___RNAseq.g37842.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33105.t1,0,9,0,0
Montipora_capitata_HIv3___RNAseq.g18916.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40850.t1,280,505,436,734
Montipora_capitata_HIv3___RNAseq.g36117.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.34111_t,1627,721,2309,755
Montipora_capitata_HIv3___RNAseq.g11725.t1,446,428,688,238
Montipora_capitata_HIv3___RNAseq.g48566.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22307.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36550.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14880.t1,628,475,941,558
Montipora_capitata_HIv3___RNAseq.g22853.t1,197,99,361,280
Montipora_capitata_HIv3___RNAseq.g12460.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32111.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26043.t1,497,320,711,555
Montipora_capitata_HIv3___RNAseq.g19653.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34602.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g36923.t1,102,53,169,75
Montipora_capitata_HIv3___RNAseq.g12403.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g10858.t1,73,200,160,70
Montipora_capitata_HIv3___RNAseq.g9090.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8162.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16215.t1,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g35435.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6861.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4240.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46010.t1,51,31,34,30
Montipora_capitata_HIv3___RNAseq.g46912.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26041.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47733.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26277.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29618.t1,213,149,431,459
Montipora_capitata_HIv3___RNAseq.g37973.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43649.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46338.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22918.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4921.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15938.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g23797.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g39305.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23658.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25730.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10231.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32859.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11771.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40852.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5250.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g16337.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6339.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22774.t1,608,414,797,888
Montipora_capitata_HIv3___TS.g18832.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g9962.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14282.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6218.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g23795.t1,15,13,16,2
Montipora_capitata_HIv3___RNAseq.g22553.t1c,0,49,77,99
Montipora_capitata_HIv3___TS.g22250.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g23978.t1,1350,800,2152,1031
Montipora_capitata_HIv3___RNAseq.g33613.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g2348.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39562.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27461.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34710.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18147.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43310.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43310.t1a,49,0,36,9
Montipora_capitata_HIv3___RNAseq.g31718.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5252.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6323.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5221.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24638.t1,490,632,1088,1319
Montipora_capitata_HIv3___TS.g35535.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30185.t1,140,95,112,200
Montipora_capitata_HIv3___RNAseq.g39639.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1960.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50068.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10097.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5769.t1,472,364,723,414
Montipora_capitata_HIv3___RNAseq.g37879.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42317.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8674.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47846.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5240.t1,981,683,510,850
Montipora_capitata_HIv3___RNAseq.g45607.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g16184.t1a,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g16184.t1b,890,778,1088,257
Montipora_capitata_HIv3___RNAseq.g45092.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3163.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22290.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17067.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7067.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19149.t1,2728,2469,4839,1055
Montipora_capitata_HIv3___RNAseq.g6512.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44544.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17192.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26902.t1,118,102,220,165
Montipora_capitata_HIv3___TS.g16553.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34498.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g542.t1,334,160,282,352
Montipora_capitata_HIv3___RNAseq.g35225.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13203.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.13184_t,20,16,19,0
Montipora_capitata_HIv3___RNAseq.g35139.t1,225,108,270,175
Montipora_capitata_HIv3___RNAseq.g16544.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7436.t1,23,23,71,38
Montipora_capitata_HIv3___RNAseq.g43672.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47977.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g13518.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48882.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38444.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48300.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28059.t1,0,0,0,6
Montipora_capitata_HIv3___TS.g13627.t2,4138,2470,5223,1786
Montipora_capitata_HIv3___TS.g7833.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26900.t1,0,0,0,11
Montipora_capitata_HIv3___TS.g32941.t1,405,586,698,173
Montipora_capitata_HIv3___RNAseq.g6510.t1,88,22,11,128
Montipora_capitata_HIv3___RNAseq.g30247.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g37836.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41857.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.26700_t,11,0,0,0
Montipora_capitata_HIv3___RNAseq.g19793.t1,49,51,43,13
Montipora_capitata_HIv3___RNAseq.g2959.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8676.t1,1259,1274,2093,839
Montipora_capitata_HIv3___TS.g35489.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29318.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.7970_t,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5496.t1,86,185,116,114
Montipora_capitata_HIv3___RNAseq.g6687.t1,428,161,577,388
Montipora_capitata_HIv3___TS.g35944.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11580.t1,3815,2156,5137,4223
Montipora_capitata_HIv3___RNAseq.g45090.t1,0,0,11,0
Montipora_capitata_HIv3___RNAseq.g19151.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40491.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g389.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45116.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41162.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39730.t1,56,174,152,59
Montipora_capitata_HIv3___RNAseq.g4087.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43955.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47258.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47986.t1,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g22352.t1,0,10,14,8
Montipora_capitata_HIv3___RNAseq.g5622.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5622.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10116.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8304.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36187.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29092.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45913.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8799.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14707.t1,50,95,181,89
Montipora_capitata_HIv3___RNAseq.g44245.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8688.t1,0,0,2,7
Montipora_capitata_HIv3___RNAseq.g47987.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9369.t1,1439,1368,1736,1064
Montipora_capitata_HIv3___RNAseq.g38872.t1,194,88,176,135
Montipora_capitata_HIv3___TS.g4177.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43957.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30245.t1,85,46,94,16
Montipora_capitata_HIv3___RNAseq.g1475.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2055.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29075.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6588.t1,14,49,47,14
Montipora_capitata_HIv3___RNAseq.g29132.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g41855.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14059.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g28304.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21447.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8851.t1,3977,3289,5968,3816
Montipora_capitata_HIv3___TS.g35201.t1,53,44,29,37
Montipora_capitata_HIv3___RNAseq.g6096.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21451.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11572.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23618.t1,33,0,19,12
Montipora_capitata_HIv3___RNAseq.g6224.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39732.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18119.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37246.t1,3329,4247,5052,3160
Montipora_capitata_HIv3___RNAseq.g20266.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5772.t1,578,433,450,619
Montipora_capitata_HIv3___RNAseq.g10375.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45075.t1,11,40,57,87
Montipora_capitata_HIv3___TS.g10359.t4b,0,0,3,17
Montipora_capitata_HIv3___TS.g10359.t4a,32,0,16,12
Montipora_capitata_HIv3___RNAseq.g34794.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28686.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36185.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g37414.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29816.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4393.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40803.t1,39,53,57,43
Montipora_capitata_HIv3___RNAseq.g37114.t1,400,754,831,215
Montipora_capitata_HIv3___RNAseq.g4599.t1,47,0,78,78
Montipora_capitata_HIv3___RNAseq.g38795.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.32115_t,575,369,770,328
Montipora_capitata_HIv3___RNAseq.g38067.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g1609.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25538.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28574.t1,229,189,285,129
Montipora_capitata_HIv3___RNAseq.g8748.t2a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8748.t2c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8748.t2b,0,0,0,0
Montipora_capitata_HIv3___TS.g47702.t1,64,89,116,61
Montipora_capitata_HIv3___RNAseq.g37490.t1,0,11,34,0
Montipora_capitata_HIv3___RNAseq.g18442.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38307.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41013.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27085.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g37416.t1,0,0,0,0
