"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g13412.t1",43.2113542624237,1.00058168901709,0.327670980962086,3.05361703401153,0.00226100510673792,0.00419050351727134,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g17902.t1",11.1674684476761,5.80154000898739,2.55665315438519,2.26919322202018,0.0232565782707506,0.0349094287298366,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g48758.t1",23.4505149407054,-1.27302398023293,0.545910046379253,-2.33192993731524,0.0197043772581338,0.0300731465177437,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g13759.t1",8.28759714731339,5.14624038265921,1.70543316140847,3.01755618403073,0.0025482179955677,0.00467376480780915,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41252.t1",9.97041349969209,5.10797828903962,1.47450003796872,3.46421034758086,0.000531790499165113,0.00111738514272546,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g25619.t1",127.299199681467,1.91895980137715,0.26764099301852,7.16990241193866,7.50512461929296e-13,4.89867419427282e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g38750.t1",296.558513751327,-8.56166024075929,1.07810395837245,-7.9414050697711,1.99903673639468e-15,1.62561912889567e-14,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g32362.t1",29.7694752172477,-4.34365950808813,0.965756683082539,-4.4976748120695,6.87006681797878e-06,2.01624835692433e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g23316.t1",39.1357068805699,4.98364584155396,0.516543381791013,9.64806832733805,5.00903461387164e-22,6.44078735853389e-21,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22380.t1",8.41180478293516,4.64714228204918,2.09123683042875,2.22219799040954,0.0262699282196835,0.0389490585455383,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9588.t1",660.685114405087,-1.62291281640915,0.21127885431038,-7.68137834572409,1.57385897667101e-14,1.18815496616921e-13,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g28151.t1",43.1112711145884,7.35019448629485,1.28567861039222,5.71697656543614,1.0843606446269e-08,4.66829434138506e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g884.t1",73.7031538793151,3.30448659551741,0.591085731771591,5.59053690166613,2.26368569576907e-08,9.40630492265021e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20008.t1d",114.319444952402,2.06419127565999,0.36057061387144,5.72479064085895,1.03561371757898e-08,4.46701360312343e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26883.t1",13.2358761272193,1.77382623756066,0.763433924737754,2.32348364420665,0.0201531852975787,0.0306945276734466,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g42229.t1",9.70606256032796,3.9881749985716,0.994912944453146,4.00856680054927,6.10883596019162e-05,0.000152783822636998,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g35857.t1",24.7205820276005,-7.28158241255101,1.08719541084008,-6.69758383814784,2.11893669215299e-11,1.21462637023926e-10,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g10739.t1",74.0552821555484,-2.69094722278739,0.506626626653695,-5.31149979337107,1.08726694132081e-07,4.13357213847396e-07,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22836.t1",18.6322967725845,2.92276902483592,1.17139941934134,2.49510882161726,0.0125918506879026,0.0200518529536765,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g31488.t1",389.714143294027,-1.6058071692559,0.241717794214027,-6.64331384653481,3.06707781153724e-11,1.73424114486242e-10,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g27028.t1",28.2061375761182,-2.9571713282773,0.715179260437406,-4.13486728693543,3.55159818024147e-05,9.27349369815358e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34464.t1",12.6681826969638,3.68638528176197,1.15984447712545,3.17834447157801,0.00148118659816683,0.00285073874831805,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41581.t1",585.336975472976,-1.71518545492742,0.406870420010833,-4.21555701906704,2.49162426134056e-05,6.67633401716755e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g7143.t1",561.666860186644,-1.32823831080972,0.185471178078935,-7.16142704525461,7.98415017885357e-13,5.20318013333161e-12,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g36531.t1",59.2497793728576,1.75987529460687,0.380631965517825,4.62356148205439,3.77206869078212e-06,1.15230410403983e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g21915.t1",9.92687698996457,2.69966730212489,1.07051331319147,2.52184374435896,0.0116741552396323,0.0187152605896653,"Up at 72 hpf"
