"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,6.67930256580999,1.32717519422339,28.2221313225257,0.000200415120072722,0.000314661889942823,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,5.65557698899834,1.52908122717903,20.0569358280679,0.00544800701977717,0.00724304528815694,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,3.19113689696314,0.608128893678358,39.9463599083671,1.28889785359481e-06,2.46647949298516e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",215.992067083046,-2.13296376734499,0.214247078198371,437.297009535359,2.37094907579792e-90,6.65533171690984e-89,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5416.t1",3.77642942542426,5.99066741926979,2.16468851851555,19.8939794545464,0.00580329539196867,0.00768943237088636,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.24234_t",233.505169924506,-1.30883166287285,0.204801597936553,92.3383444504799,4.09186302490069e-17,1.40368240427206e-16,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36441.t1",10.3058632257825,7.80318569927445,1.62742900628159,50.1711199353039,1.33694617807654e-08,2.95917660214342e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g26541.t1",16.5831956018278,3.13836633781404,0.844793053759969,80.2691954653138,1.21392659799949e-14,3.72788567515926e-14,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g17208.t1",6.74374040977301,7.60024984356791,1.78818562947431,24.2267240498693,0.00103936202936437,0.00150711115007414,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,8.1014879937821,1.57019837066255,36.2832831034224,6.40930779223725e-06,1.1538766698267e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",340.562081432739,-1.31817169317662,0.264911306580762,105.524476193179,7.77233745312147e-20,2.96961180660373e-19,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g18748.t1",7.30722961654599,7.80998911816636,1.68693530259883,38.0750543958663,2.93222443566715e-06,5.44179766764545e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g41943.t1",10.9132847609596,6.73137108449757,1.37244293074287,41.7436529608168,5.82561072540582e-07,1.14806100579066e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",1037.30146840903,-1.62209969619191,0.117702436817833,441.759339444361,2.61163456901825e-91,7.49706368842214e-90,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,8.00385595512672,1.65983781410699,32.1040771788489,3.88505346167741e-05,6.52668373575268e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,9.41889658663567,0.3943891594345,853.355038828232,5.65623011077635e-180,1.19424330969341e-177,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g11490.t2",164.419216271782,1.48209853898472,0.372102950798492,143.469106878783,9.52817244860946e-28,4.86118649334852e-27,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g17921.t1",5.37795713661498,5.50439734937278,1.58414663749728,22.395011945732,0.00217103549339102,0.00303262194596741,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g13272.t1",53.0515236128492,-1.01196743542448,0.553826254246002,76.9702514069573,5.70369381037191e-14,1.69874809928249e-13,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g41686.t1",8.16745615183818,6.76702557586548,1.77438329097177,27.6282220277057,0.000256741012312367,0.000398524242004826,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g4789.t1",8.96494627859947,6.74932939509652,1.54659221372005,26.4210416376115,0.000423444624949553,0.000642498882318133,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g6231.t1",59.1419430471856,2.41063396754614,0.415533660803579,83.7899663836848,2.31806577021145e-15,7.34705562347993e-15,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",330.560790363782,-1.79711393360007,0.246814168052503,332.155244321077,8.11248416271959e-68,1.26673875160322e-66,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g44557.t1",104.422408420247,4.35070051547134,0.71830256029717,168.217299631935,5.96414769367537e-33,3.6105832401957e-32,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g24692.t1",23.8716177904726,7.5707510509578,1.17980748903988,66.2234759579729,8.53383577863605e-12,2.27868743660299e-11,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",99.0820793876937,9.62071990429016,1.1150519052631,493.606593515739,1.89843124189408e-102,6.84586523453808e-101,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",732.867640288445,2.34195229774273,0.223006250257083,232.809819086572,1.2551302461002e-46,1.11905538496394e-45,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g18279.t1a",59.650780409194,10.1743137788179,1.70253154224483,37.6171266813882,3.58265633879432e-06,6.59763985232271e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g2970.t1a",19.7671192523778,9.47928990406861,1.87348619056139,25.0130020509667,0.000754783542994199,0.00111200526329686,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",574.098265555396,-1.47402200439384,0.164794123681838,401.73612151639,1.01209774252079e-82,2.31653510792051e-81,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8038.t1",23.5900729006399,4.99390533795197,0.875800457106615,94.0779782198533,1.79469299732659e-17,6.24307185567154e-17,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",58.3770774224095,6.12549598779245,0.718997526633337,160.680376783636,2.30679920301146e-31,1.32160696432591e-30,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g12823.t1",482.147093428021,-1.27914248881625,0.154675308701922,143.325659331489,1.02114632266381e-27,5.20614880200446e-27,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22595.t1",428.534141830268,-1.27514366811919,0.241290831293832,200.801871117116,7.76311201748939e-40,5.76877824161153e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",380.815609549914,-1.31482065278555,0.240217534028549,201.934279601405,4.46870084818386e-40,3.34372204965416e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45417.t1",50.4909538521599,3.21208742698165,0.636987737780159,37.0119502631957,4.66627588276582e-06,8.50715056914952e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",411.946346824364,1.76797529036422,0.218011157462586,120.457112126914,6.15315153046999e-23,2.64275318607465e-22,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g22323.t1",6.38976316232379,7.93604411077404,3.00923104533058,15.1268902621541,0.0344068234137247,0.0411727390520609,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g14604.t1",90.0186556850376,1.56441027834844,0.413685490447822,30.1305489019487,8.98638790131321e-05,0.000145926759338217,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g12806.t1",143.287912985674,10.7922700734459,1.15157031771629,284.631578278306,1.15408212642649e-57,1.36139639342869e-56,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g32070.t2",17.0667264863515,5.64732125516478,1.59390840907179,26.5466226765641,0.000402047777359076,0.000611529864737492,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g7355.t1",244.194810832983,-3.37806519105947,0.389460175792134,319.012293833062,5.24258163604041e-65,7.58833090557921e-64,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g36074.t1",9.79700794103582,7.97125032492476,2.21561874545784,22.6184501993313,0.00198584656594087,0.00278475365250838,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g30877.t1",6.94966656918284,7.62672594802246,2.05228601751562,19.6854277648663,0.00629077457055929,0.00829911702718401,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g34646.t1b",76.8621573595452,3.03498406277702,0.751086007651797,31.3319177596139,5.39931136270952e-05,8.95439325944944e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",1952.60725660336,2.09516283747268,0.215588309344075,271.405880059381,7.63614337060304e-55,8.39918117739753e-54,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1a",97.3006176314243,1.60726027684875,0.515372318996678,54.9693364598338,1.51190986575263e-09,3.56152621541226e-09,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1b",41.7225795305043,2.57050084223861,0.535423571411068,81.964602039687,5.47227081447169e-15,1.70895557043153e-14,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g44048.t1",112.126371012754,-1.41108708727921,0.395114195256579,48.5718037088653,2.75216747749547e-08,5.95808780680477e-08,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g21920.t1",287.893021803807,3.10398948520398,0.296285624182616,165.826743270515,1.90238331250418e-32,1.13145014444651e-31,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g31860.t1",6.87677401733824,6.47976355736444,1.57223178302433,26.9963425934189,0.000333785535665604,0.000512246347450158,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g24414.t1",139.367234494167,2.38927288049621,0.507216511384847,294.094406602623,1.10324653426138e-59,1.38140499650941e-58,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g26226.t1",136.782454138629,6.08302341217587,0.745295407186201,71.0345485003732,9.12702321517145e-13,2.55190553133529e-12,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g7919.t1",6.8295252183116,2.99619461026791,0.941790252996455,23.4056180652116,0.00144827434412912,0.0020629855568267,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g23813.t1",6.04151488482333,6.98618664747457,1.81091532443284,30.4234933344112,7.93906251272383e-05,0.000129533242486972,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g5414.t1",53.9703047131215,-1.13784885420569,0.479297955168035,203.653619447325,1.93172534993579e-40,1.46231960304181e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g18271.t1",12.1499807997969,8.53525288654683,2.02162926425173,17.9810370180111,0.0120558530817414,0.0153313281792379,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g6581.t1",792.706434719423,-1.05403053832193,0.193585419858998,183.822896022939,3.03428816619028e-36,2.03756751090772e-35,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g18328.t1",313.016429721314,2.52266136425529,0.24551410446869,374.089687679995,8.54194726551799e-77,1.6647940968254e-75,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g37009.t1b",13.1932721749468,7.10525049937864,1.29910109530555,43.8192855450431,2.31634543727227e-07,4.6943977885374e-07,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g3299.t1",76.6548378359631,1.91240713368183,0.354836197391682,67.8315760218916,4.04773927908528e-12,1.09956162012593e-11,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g22321.t1",4.92956380692038,5.85797885349495,1.77714785020419,19.2652817782686,0.00739569985504281,0.00967617901555376,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g24240.t1",41.2513503617193,9.20023497262889,1.1097576022794,220.054551152798,6.42429696353047e-44,5.34813544646821e-43,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g2611.t1",7.72719582597489,6.11472475050098,2.43680224827506,14.6168990274664,0.041236048429056,0.0488214036195613,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g33553.t1",11.7984595169972,4.81989443169708,1.45971413977259,21.5397139870885,0.00304830376266961,0.00418047758321116,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g41721.t1",37.6931991188242,6.921809130338,1.06547900583352,52.0321565866799,5.75397571937695e-09,1.30540831998354e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g33810.t1",21.9005786636724,5.29785851237257,1.45928148711898,28.2488865802315,0.000198186909231389,0.000311448787782481,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g14757.t1",196.516025358723,-1.8790014914084,0.294805873523124,158.994708311675,5.22085625918061e-31,2.95895912903609e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g20776.t1",20.3055586188276,7.18724083937592,1.05445471055369,113.527013957164,1.70108178461643e-21,6.92047192940086e-21,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g14984.t1",6.925970809993,6.26034585462321,1.63654514318781,21.205826765738,0.00347716560599338,0.00473585632037719,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g9532.t1",49.7345497078639,4.3110065958546,0.88339181837897,35.5052467922654,8.98590299942599e-06,1.59606020060316e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g43357.t1",9.96706394570558,7.97512768848503,1.52087219211468,53.9539777566483,2.4017071652841e-09,5.5804259708838e-09,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g14755.t1",6.31609532239652,2.39239621071607,1.12009835153733,14.6945545535037,0.0401202917163437,0.0475699902229636,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g3356.t1",7.18475583323075,4.09158927962327,1.03964675467052,29.0372370655199,0.000142442096757484,0.000226955507913973,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g23395.t1",249.74335829729,-2.19648591878887,0.290567309417401,161.191590686926,1.80055687782852e-31,1.03456568229717e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g14094.t1",1297.43411436531,1.50914922736132,0.152864490854637,701.726762185957,2.92641047858435e-147,2.96065354564279e-145,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g36857.t1",76.4876894269566,2.45936820309785,0.572361098997223,91.7293025400261,5.45940750566007e-17,1.86069430918724e-16,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g38048.t1",10.0589265776568,6.61098253050373,1.40730049211736,38.8236368419398,2.11185169454345e-06,3.9706409514043e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g49498.t1",249.048067342456,-1.78039859635106,0.203234197876965,361.695735504001,3.85911716881941e-74,7.07189288980448e-73,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g28457.t1",969.328950025594,2.53282404656434,0.178296257916826,597.571766838812,8.11709014395875e-125,5.16392260970581e-123,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g11732.t1",17.2923517703815,3.63464828429287,0.759843761281619,54.4666504687099,1.9014204260425e-09,4.44779118124601e-09,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g20462.t1",1294.66622520772,2.56453534293509,0.199666368111627,348.80902471299,2.21633230326731e-71,3.82793564435682e-70,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g16289.t1",20.4877096021177,8.80614766352253,1.33837080229136,69.5558732838251,1.81650898001091e-12,5.00923927224852e-12,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g49391.t1",10.2391398498422,2.80230089224041,1.08564022751985,18.8119923998926,0.00879714493926919,0.011393119926015,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g49216.t1",493.389446406211,-2.51945708555197,0.223101779682384,197.652520702442,3.60510764273626e-39,2.62999552795209e-38,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8771.t1",2245.24217896702,2.23878128044061,0.217020645805377,284.729172721693,1.10005383762846e-57,1.29871428958591e-56,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g45731.t1",5.4633617033282,3.95382493984288,1.40663567746249,19.8465957570957,0.00591074020071553,0.00782432589288303,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g26055.t1",10.466301941793,-1.74048022554829,0.877762312398737,17.0566978448867,0.017034219320038,0.0212331999284683,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g7961.t1",26.0841249870182,7.45133010900629,1.20563730327662,50.5544327921634,1.12411025929284e-08,2.50062609749699e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g526.t1",90.3713005808847,8.25664295499661,1.50352245770099,114.081585069559,1.30466411131674e-21,5.3285671728954e-21,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g35211.t1",310.410773881876,3.4491586068056,0.404234813126517,302.102829125629,2.15099510500829e-61,2.82567828560083e-60,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g49458.t1",46.8294858556883,7.27464538420402,1.12990099583271,46.971309191109,5.6544061608151e-08,1.19637232087481e-07,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g2455.t1a",10.8414292179563,6.05863901071507,1.37774138205643,29.2972024479971,0.000127698722272318,0.000204358635186936,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g4772.t1",76.3308773515746,3.99657509286254,0.412596131556974,186.831483948784,7.01754512134847e-37,4.80087146458566e-36,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g40074.t1",32.2861452772502,8.10527293564278,2.1228982760085,23.9424828376047,0.00116617760083952,0.00167913207924793,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g46890.t3",2888.71960571633,1.39019150379516,0.234487126246546,659.498840735596,3.70531637369542e-138,3.21314890417748e-136,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g45824.t1b",26.8375479298519,8.09946439910809,1.87460276820414,52.3089490788314,5.07457322782178e-09,1.154958913756e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g46016.t1",27.0710459258301,2.29760364263721,0.652758904563989,25.2121432269306,0.000695804971077961,0.00102964293764848,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g12353.t1",13.0960711724885,2.97466378066925,0.782292882611906,35.3352537377377,9.67307397761005e-06,1.71344371381618e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g15034.t1",116.796327966612,2.54577307312521,0.805314732666812,19.9287495577704,0.00572565594967351,0.00759277432212075,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g17412.t1",5.65382944868732,7.0464102750684,2.01512365100299,22.0783014289003,0.00246263702718333,0.00341636218926062,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g274.t1",6.20667016813427,6.15542271789079,1.97694861280754,24.54462076779,0.00091348647540702,0.00133261179762351,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g46596.t1",5.25798123574617,4.94628934791336,2.1719272388581,15.7645855438467,0.0273563535802966,0.0331698005320736,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g2085.t1",12.4435736310867,5.17781536735699,1.14789929285923,37.7420067635502,3.39227895706726e-06,6.26050367190706e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g8773.t1",36.4214760247167,-1.27463282652489,0.817640178664288,24.8712995505545,0.000799706511775862,0.00117474407026031,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g33246.t1",8.75440067812332,7.41232128645303,1.38007903306534,53.4588930931744,3.00881744617557e-09,6.94619395683523e-09,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g178.t1",18.3828680222712,8.24862537541946,1.56171018605419,32.9534666020961,2.70101500171983e-05,4.60311599140847e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g25531.t1",4.81669753990196,6.45379383198829,1.3154107611523,60.7626314435345,1.06291516350016e-10,2.67168384393584e-10,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g10379.t1",17.7102875631291,6.69278931057694,1.84122654681331,21.1525942687774,0.00355074735871591,0.00483087998650101,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g42269.t1",6.58471992602639,7.89620077874211,2.99312787251599,15.2042383436341,0.0334686884377701,0.0401076406601672,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g30788.t1",18.5257185059723,6.35831908811773,1.62943653661146,17.821776122989,0.012800517869979,0.0162209667802191,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g18426.t1",21.3967135650871,2.67910942727936,0.485351199241746,130.01068314433,6.25314015503365e-25,2.88241962817933e-24,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g44575.t1",5.01623629587225,-1.94123413913249,1.75719672177188,17.1065161670975,0.0167221068517373,0.0208646808555613,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g43713.t1b",11.1153653742993,5.585544537325,1.43556843749749,25.1581000197816,0.000711348465345262,0.0010512025275024,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g29776.t1",649.818535054915,1.36282574078154,0.199535967932181,123.985169644843,1.13192095306796e-23,4.99406129762886e-23,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45317.t1b",656.750602772019,2.82991020482164,0.505846487174733,439.218317312022,9.17177969036751e-91,2.58951690734727e-89,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45317.t1c",75.8042723696712,2.70265691983623,0.799120507737324,203.152630448619,2.46652753106142e-40,1.86184488788955e-39,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45317.t1a",121.047039653216,3.24965249012931,0.887689118984894,171.050258627975,1.50763732076727e-33,9.31467951976168e-33,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g4748.t1",12.6783058920989,7.47722233305557,1.50754073773026,45.1890725056325,1.25675432682832e-07,2.59702488090756e-07,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g26489.t1",398.392840654855,-1.21035160603241,0.264865055939109,139.001398718453,8.22814059180737e-27,4.05519845100628e-26,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g38472.t1",626.924913787756,2.02659358495828,0.209176950593978,359.157076063036,1.34941646549611e-73,2.43756649443026e-72,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g23272.t1",17.3530980276086,8.3639109705428,1.56400396772383,48.7353959160295,2.55652153178143e-08,5.55145087729285e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g6242.t1",26.9145718717852,3.99709206454292,0.673472625519078,72.1070411388074,5.5366923699005e-13,1.56396127563539e-12,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g22104.t1",7.67994860440508,5.87032011986403,1.66267258830805,19.8120365632312,0.00599031459539242,0.00792282325764635,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g12710.t1",108.260081340163,-1.74054803485316,0.306490094694559,51.3429500397969,7.86536008637163e-09,1.76817372761832e-08,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5532.t1",28.0229854180242,4.00807803046083,0.655065903069423,77.6193574406156,4.20807926903978e-14,1.26298728535241e-13,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g27592.t1",275.422914174033,-1.53076076111141,0.260900560529087,83.7060171334869,2.41153193654774e-15,7.63913959939026e-15,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g21627.t1",436.496486638308,-1.76289627140673,0.210739651615225,124.941496795328,7.15088293677537e-24,3.17517945944566e-23,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g8377.t1",17.3164143785319,7.82668941040405,1.41298291276672,34.0649096556508,1.67494872722657e-05,2.90684263894219e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g12966.t1",33.3624306841715,5.98635617925839,0.997524051741061,37.8323036185429,3.26090691750998e-06,6.02568777622326e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g46284.t1",7.93474126650998,4.41710393305979,1.00326366002247,36.4360593735926,5.99711534211209e-06,1.08250495430009e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g24685.t1",5.78511386171693,5.29513985054769,1.2112861989621,33.0616432965246,2.57854660229939e-05,4.40264355998812e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g26724.t1a",37.3564686702857,2.98673330667801,0.865557930436939,31.3317503104919,5.39969599426433e-05,8.9545214675515e-05,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g13205.t1",49.1712139666751,1.2908060381653,0.348852058000949,59.4856520047107,1.91208828953263e-10,4.73303172985407e-10,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g49789.t1b",54.7423980464989,-2.68786478995579,0.454008637629723,89.3183037293732,1.70770719300766e-16,5.69372519540727e-16,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g49789.t1a",930.597991093709,-1.98294953326531,0.250658466394451,217.152522224587,2.65284538021049e-43,2.17490027696098e-42,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g12329.t1",144.506198400865,1.43753101174333,0.367883830298276,62.7890924614046,4.17742309697354e-11,1.07401020715184e-10,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g27590.t1",10.129977482921,8.43729018338645,2.12171079878425,20.8716710341199,0.00396479887774093,0.00536265643397723,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45695.t1",10.3860222487067,7.01048627056187,1.4247960080648,50.4749508134719,1.16527533163805e-08,2.58982664667717e-08,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g47418.t1",566.370422617319,-1.38595836572744,0.192483234578114,197.320278014974,4.23892575333634e-39,3.08619639367718e-38,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g46351.t1",63.8281090382517,5.46097430392754,0.513318894807761,181.20699169969,1.08318591736244e-35,7.15339711563676e-35,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g25584.t1",14.4841055794393,8.28012763217372,1.61824549452073,28.1227748650216,0.000208907624006144,0.000327254916164893,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g26972.t2",175.257349605406,4.41788987545788,0.596300062132537,247.960766908422,7.52634794767882e-50,7.2976772097011e-49,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g3990.t2",163.833625808704,1.37936814837776,0.288759905034167,76.4677996051065,7.21670405056885e-14,2.13779082880668e-13,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g7477.t1",793.996384972317,3.74670427886886,0.358965719801771,533.192928098648,5.83126625772741e-111,2.63419542560316e-109,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g40797.t1b",5.33196194825477,6.21371944822378,1.40152190271413,43.9679025346355,2.16789030627095e-07,4.40179929294889e-07,"Up at 22 hpf"
"Montipora_capitata_HIv3___TS.g40797.t1a",42.8977770859642,5.15316230855508,0.951219644265621,65.179518954927,1.38393750986443e-11,3.655165629525e-11,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g21006.t1",345.691917916826,-1.12506724604004,0.213638703190126,123.667292886683,1.31856120518742e-23,5.79820673642406e-23,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g35940.t1",40.6451346196175,1.50243692743928,0.587837988867697,39.3662133963919,1.6639018589639e-06,3.15406339630675e-06,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g10762.t1",3834.71095840938,2.07602445404175,0.301094463581634,421.879518093401,4.83058435815337e-87,1.22924660649358e-85,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g48664.t1b",462.470388587176,2.67765392848054,0.321091251080625,149.62161754127,4.87497575713766e-29,2.58823193578207e-28,"Up at 22 hpf"
"Montipora_capitata_HIv3___RNAseq.g45697.t1",54.983242558841,4.6357848406423,0.677864316041946,98.87605714593,1.84067920335107e-18,6.64748016212695e-18,"Up at 22 hpf"
