#,"Date Time, GMT-10:00","Temp, °C",Coupler Detached (LGR S/N: 20987156),Coupler Attached (LGR S/N: 20987156),Host Connected (LGR S/N: 20987156),Stopped (LGR S/N: 20987156),End Of File (LGR S/N: 20987156)
656,6/22/23 6:10,32.924,,,,,
657,6/22/23 6:20,32.898,,,,,
658,6/22/23 6:30,32.898,,,,,
659,6/22/23 6:40,32.898,,,,,
660,6/22/23 6:50,32.898,,,,,
661,6/22/23 7:00,32.898,,,,,
662,6/22/23 7:10,32.898,,,,,
663,6/22/23 7:20,32.898,,,,,
664,6/22/23 7:30,32.924,,,,,
665,6/22/23 7:40,32.924,,,,,
666,6/22/23 7:50,32.898,,,,,
667,6/22/23 8:00,32.924,,,,,
668,6/22/23 8:10,32.924,,,,,
669,6/22/23 8:20,32.924,,,,,
670,6/22/23 8:30,32.949,,,,,
671,6/22/23 8:40,32.949,,,,,
672,6/22/23 8:50,32.872,,,,,
673,6/22/23 9:00,32.872,,,,,
674,6/22/23 9:10,32.872,,,,,
675,6/22/23 9:20,32.872,,,,,
676,6/22/23 9:30,32.846,,,,,
677,6/22/23 9:40,32.872,,,,,
678,6/22/23 9:50,32.872,,,,,
679,6/22/23 10:00,32.846,,,,,
680,6/22/23 10:10,32.846,,,,,
681,6/22/23 10:20,32.846,,,,,
682,6/22/23 10:30,32.82,,,,,
683,6/22/23 10:40,32.846,,,,,
684,6/22/23 10:50,32.872,,,,,
685,6/22/23 11:00,32.872,,,,,
686,6/22/23 11:10,32.846,,,,,
687,6/22/23 11:20,32.846,,,,,
688,6/22/23 11:30,32.846,,,,,
689,6/22/23 11:40,32.846,,,,,
690,6/22/23 11:50,32.846,,,,,
691,6/22/23 12:00,32.846,,,,,
692,6/22/23 12:10,32.82,,,,,
693,6/22/23 12:20,32.846,,,,,
694,6/22/23 12:30,32.846,,,,,
695,6/22/23 12:40,32.846,,,,,
696,6/22/23 12:50,32.846,,,,,
697,6/22/23 13:00,32.846,,,,,
698,6/22/23 13:10,32.846,,,,,
699,6/22/23 13:20,32.82,,,,,
700,6/22/23 13:30,32.82,,,,,
701,6/22/23 13:40,32.794,,,,,
702,6/22/23 13:50,32.794,,,,,
703,6/22/23 14:00,32.794,,,,,
704,6/22/23 14:10,32.794,,,,,
705,6/22/23 14:20,32.768,,,,,
706,6/22/23 14:30,32.768,,,,,
707,6/22/23 14:40,32.794,,,,,
708,6/22/23 14:50,32.794,,,,,
709,6/22/23 15:00,32.794,,,,,
710,6/22/23 15:10,32.768,,,,,
711,6/22/23 15:20,32.742,,,,,
712,6/22/23 15:30,32.742,,,,,
713,6/22/23 15:40,32.717,,,,,
714,6/22/23 15:50,32.717,,,,,
715,6/22/23 16:00,32.742,,,,,
716,6/22/23 16:10,32.717,,,,,
717,6/22/23 16:20,32.717,,,,,
718,6/22/23 16:30,32.691,,,,,
719,6/22/23 16:40,32.691,,,,,
720,6/22/23 16:50,32.665,,,,,
721,6/22/23 17:00,32.665,,,,,
722,6/22/23 17:10,32.639,,,,,
723,6/22/23 17:20,32.639,,,,,
724,6/22/23 17:30,32.613,,,,,
725,6/22/23 17:40,32.613,,,,,
726,6/22/23 17:50,32.639,,,,,
727,6/22/23 18:00,32.639,,,,,
728,6/22/23 18:10,32.665,,,,,
729,6/22/23 18:20,32.665,,,,,
730,6/22/23 18:30,32.691,,,,,
731,6/22/23 18:40,32.717,,,,,
732,6/22/23 18:50,32.742,,,,,
733,6/22/23 19:00,32.768,,,,,
734,6/22/23 19:10,32.768,,,,,
735,6/22/23 19:20,32.768,,,,,
736,6/22/23 19:30,32.742,,,,,
737,6/22/23 19:40,32.742,,,,,
738,6/22/23 19:50,32.768,,,,,
739,6/22/23 20:00,32.768,,,,,
740,6/22/23 20:10,32.768,,,,,
741,6/22/23 20:20,32.768,,,,,
742,6/22/23 20:30,32.794,,,,,
743,6/22/23 20:40,32.768,,,,,
744,6/22/23 20:50,32.794,,,,,
745,6/22/23 21:00,32.82,,,,,
746,6/22/23 21:10,32.82,,,,,
747,6/22/23 21:20,32.82,,,,,
748,6/22/23 21:30,32.82,,,,,
749,6/22/23 21:40,32.82,,,,,
750,6/22/23 21:50,32.82,,,,,
751,6/22/23 22:00,32.82,,,,,
752,6/22/23 22:10,32.82,,,,,
753,6/22/23 22:20,32.82,,,,,
754,6/22/23 22:30,32.82,,,,,
755,6/22/23 22:40,32.846,,,,,
756,6/22/23 22:50,32.846,,,,,
757,6/22/23 23:00,32.846,,,,,
758,6/22/23 23:10,32.846,,,,,
759,6/22/23 23:20,32.846,,,,,
760,6/22/23 23:30,32.846,,,,,
761,6/22/23 23:40,32.846,,,,,
762,6/22/23 23:50,32.872,,,,,
763,6/23/23 0:00,32.872,,,,,
764,6/23/23 0:10,32.872,,,,,
765,6/23/23 0:20,32.872,,,,,
766,6/23/23 0:30,32.872,,,,,
767,6/23/23 0:40,32.872,,,,,
768,6/23/23 0:50,32.872,,,,,
769,6/23/23 1:00,32.846,,,,,
770,6/23/23 1:10,32.872,,,,,
771,6/23/23 1:20,32.846,,,,,
772,6/23/23 1:30,32.846,,,,,
773,6/23/23 1:40,32.82,,,,,
774,6/23/23 1:50,32.82,,,,,
775,6/23/23 2:00,32.82,,,,,
776,6/23/23 2:10,32.846,,,,,
777,6/23/23 2:20,32.846,,,,,
778,6/23/23 2:30,32.82,,,,,
779,6/23/23 2:40,32.82,,,,,
780,6/23/23 2:50,32.82,,,,,
781,6/23/23 3:00,32.82,,,,,
782,6/23/23 3:10,32.82,,,,,
783,6/23/23 3:20,32.82,,,,,
784,6/23/23 3:30,32.82,,,,,
785,6/23/23 3:40,32.82,,,,,
786,6/23/23 3:50,32.82,,,,,
787,6/23/23 4:00,32.82,,,,,
788,6/23/23 4:10,32.82,,,,,
789,6/23/23 4:20,32.82,,,,,
790,6/23/23 4:30,32.82,,,,,
791,6/23/23 4:40,32.82,,,,,
792,6/23/23 4:50,32.82,,,,,
793,6/23/23 5:00,32.82,,,,,
794,6/23/23 5:10,32.82,,,,,
795,6/23/23 5:20,32.82,,,,,
796,6/23/23 5:30,32.82,,,,,
797,6/23/23 5:40,32.82,,,,,
798,6/23/23 5:50,32.82,,,,,
799,6/23/23 6:00,32.82,,,,,
800,6/23/23 6:10,32.794,,,,,
801,6/23/23 6:20,32.794,,,,,
802,6/23/23 6:30,32.82,,,,,
803,6/23/23 6:40,32.82,,,,,
804,6/23/23 6:50,32.82,,,,,
805,6/23/23 7:00,32.82,,,,,
806,6/23/23 7:10,32.846,,,,,
807,6/23/23 7:20,32.846,,,,,
808,6/23/23 7:30,32.846,,,,,
809,6/23/23 7:40,32.872,,,,,
810,6/23/23 7:50,32.846,,,,,
811,6/23/23 8:00,32.872,,,,,
812,6/23/23 8:10,32.846,,,,,
813,6/23/23 8:20,32.872,,,,,
814,6/23/23 8:30,32.82,,,,,
815,6/23/23 8:40,32.768,,,,,
816,6/23/23 8:50,32.742,,,,,
817,6/23/23 9:00,32.768,,,,,
818,6/23/23 9:10,32.717,,,,,
819,6/23/23 9:20,32.717,,,,,
820,6/23/23 9:30,32.717,,,,,
821,6/23/23 9:40,32.717,,,,,
822,6/23/23 9:50,32.717,,,,,
823,6/23/23 10:00,32.691,,,,,
824,6/23/23 10:10,32.691,,,,,
825,6/23/23 10:20,32.691,,,,,
826,6/23/23 10:30,32.691,,,,,
827,6/23/23 10:40,32.717,,,,,
828,6/23/23 10:50,32.691,,,,,
829,6/23/23 11:00,32.691,,,,,
830,6/23/23 11:10,32.717,,,,,
831,6/23/23 11:20,32.665,,,,,
832,6/23/23 11:30,32.691,,,,,
833,6/23/23 11:40,32.691,,,,,
834,6/23/23 11:50,32.691,,,,,
835,6/23/23 12:00,32.717,,,,,
836,6/23/23 12:10,32.742,,,,,
837,6/23/23 12:20,32.742,,,,,
838,6/23/23 12:30,32.717,,,,,
839,6/23/23 12:40,32.691,,,,,
840,6/23/23 12:50,32.665,,,,,
841,6/23/23 13:00,32.665,,,,,
842,6/23/23 13:10,32.691,,,,,
843,6/23/23 13:20,32.742,,,,,
844,6/23/23 13:30,32.768,,,,,
845,6/23/23 13:40,32.768,,,,,
846,6/23/23 13:50,32.742,,,,,
847,6/23/23 14:00,32.742,,,,,
848,6/23/23 14:10,32.742,,,,,
849,6/23/23 14:20,32.742,,,,,
850,6/23/23 14:30,32.717,,,,,
851,6/23/23 14:40,32.691,,,,,
852,6/23/23 14:50,32.691,,,,,
853,6/23/23 15:00,32.691,,,,,
854,6/23/23 15:10,32.691,,,,,
855,6/23/23 15:20,32.691,,,,,
856,6/23/23 15:30,32.691,,,,,
857,6/23/23 15:40,32.717,,,,,
858,6/23/23 15:50,32.717,,,,,
859,6/23/23 16:00,32.717,,,,,
860,6/23/23 16:10,32.717,,,,,
861,6/23/23 16:20,32.717,,,,,
862,6/23/23 16:30,32.717,,,,,
863,6/23/23 16:40,32.717,,,,,
864,6/23/23 16:50,32.717,,,,,
865,6/23/23 17:00,32.717,,,,,
866,6/23/23 17:10,32.717,,,,,
867,6/23/23 17:20,32.768,,,,,
868,6/23/23 17:30,32.768,,,,,
869,6/23/23 17:40,32.768,,,,,
870,6/23/23 17:50,32.742,,,,,
871,6/23/23 18:00,32.768,,,,,
872,6/23/23 18:10,32.742,,,,,
873,6/23/23 18:20,32.717,,,,,
874,6/23/23 18:30,32.717,,,,,
875,6/23/23 18:40,32.691,,,,,
876,6/23/23 18:50,32.665,,,,,
877,6/23/23 19:00,32.691,,,,,
878,6/23/23 19:10,32.717,,,,,
879,6/23/23 19:20,32.717,,,,,
880,6/23/23 19:30,32.717,,,,,
881,6/23/23 19:40,32.768,,,,,
882,6/23/23 19:50,32.794,,,,,
883,6/23/23 20:00,32.794,,,,,
884,6/23/23 20:10,32.82,,,,,
885,6/23/23 20:20,32.82,,,,,
886,6/23/23 20:30,32.82,,,,,
887,6/23/23 20:40,32.846,,,,,
888,6/23/23 20:50,32.82,,,,,
889,6/23/23 21:00,32.82,,,,,
890,6/23/23 21:10,32.768,,,,,
891,6/23/23 21:20,32.742,,,,,
892,6/23/23 21:30,32.717,,,,,
893,6/23/23 21:40,32.717,,,,,
894,6/23/23 21:50,32.768,,,,,
895,6/23/23 22:00,32.768,,,,,
896,6/23/23 22:10,32.768,,,,,
897,6/23/23 22:20,32.742,,,,,
898,6/23/23 22:30,32.82,,,,,
899,6/23/23 22:40,32.898,,,,,
900,6/23/23 22:50,32.949,,,,,
901,6/23/23 23:00,32.949,,,,,
902,6/23/23 23:10,32.975,,,,,
903,6/23/23 23:20,32.949,,,,,
904,6/23/23 23:30,32.975,,,,,
905,6/23/23 23:40,33.001,,,,,
906,6/23/23 23:50,33.001,,,,,
907,6/24/23 0:00,33.001,,,,,
908,6/24/23 0:10,33.001,,,,,
909,6/24/23 0:20,33.001,,,,,
910,6/24/23 0:30,33.001,,,,,
911,6/24/23 0:40,33.027,,,,,
912,6/24/23 0:50,33.027,,,,,
913,6/24/23 1:00,33.053,,,,,
914,6/24/23 1:10,33.053,,,,,
915,6/24/23 1:20,33.027,,,,,
916,6/24/23 1:30,33.053,,,,,
917,6/24/23 1:40,33.053,,,,,
918,6/24/23 1:50,33.053,,,,,
919,6/24/23 2:00,33.079,,,,,
920,6/24/23 2:10,33.079,,,,,
921,6/24/23 2:20,33.079,,,,,
922,6/24/23 2:30,33.079,,,,,
923,6/24/23 2:40,33.079,,,,,
924,6/24/23 2:50,33.079,,,,,
925,6/24/23 3:00,33.079,,,,,
926,6/24/23 3:10,33.053,,,,,
927,6/24/23 3:20,33.079,,,,,
928,6/24/23 3:30,33.079,,,,,
929,6/24/23 3:40,33.079,,,,,
930,6/24/23 3:50,33.079,,,,,
931,6/24/23 4:00,33.079,,,,,
932,6/24/23 4:10,33.053,,,,,
933,6/24/23 4:20,33.053,,,,,
934,6/24/23 4:30,33.079,,,,,
935,6/24/23 4:40,33.053,,,,,
936,6/24/23 4:50,33.053,,,,,
937,6/24/23 5:00,33.079,,,,,
938,6/24/23 5:10,33.053,,,,,
939,6/24/23 5:20,33.053,,,,,
940,6/24/23 5:30,33.053,,,,,
941,6/24/23 5:40,33.053,,,,,
942,6/24/23 5:50,33.053,,,,,
943,6/24/23 6:00,33.053,,,,,
944,6/24/23 6:10,33.053,,,,,
945,6/24/23 6:20,33.053,,,,,
946,6/24/23 6:30,33.027,,,,,
947,6/24/23 6:40,33.053,,,,,
948,6/24/23 6:50,33.053,,,,,
949,6/24/23 7:00,33.053,,,,,
950,6/24/23 7:10,33.079,,,,,
951,6/24/23 7:20,33.079,,,,,
952,6/24/23 7:30,33.079,,,,,
953,6/24/23 7:40,33.105,,,,,
954,6/24/23 7:50,33.105,,,,,
955,6/24/23 8:00,33.105,,,,,
956,6/24/23 8:10,33.105,,,,,
957,6/24/23 8:20,33.079,,,,,
958,6/24/23 8:30,33.105,,,,,
959,6/24/23 8:40,33.105,,,,,
960,6/24/23 8:50,33.105,,,,,
961,6/24/23 9:00,33.105,,,,,
962,6/24/23 9:10,33.105,,,,,
963,6/24/23 9:20,33.105,,,,,
964,6/24/23 9:30,33.105,,,,,
965,6/24/23 9:40,33.079,,,,,
966,6/24/23 9:50,33.053,,,,,
967,6/24/23 10:00,33.027,,,,,
968,6/24/23 10:10,33.027,,,,,
969,6/24/23 10:20,33.001,,,,,
970,6/24/23 10:30,32.975,,,,,
971,6/24/23 10:40,33.001,,,,,
972,6/24/23 10:50,33.001,,,,,
973,6/24/23 11:00,33.027,,,,,
974,6/24/23 11:10,33.027,,,,,
975,6/24/23 11:20,33.027,,,,,
976,6/24/23 11:30,33.027,,,,,
977,6/24/23 11:40,33.027,,,,,
978,6/24/23 11:50,33.001,,,,,
979,6/24/23 12:00,33.027,,,,,
980,6/24/23 12:10,33.027,,,,,
981,6/24/23 12:20,33.027,,,,,
982,6/24/23 12:30,33.027,,,,,
983,6/24/23 12:40,33.001,,,,,
984,6/24/23 12:50,33.027,,,,,
985,6/24/23 13:00,33.027,,,,,
986,6/24/23 13:10,33.027,,,,,
987,6/24/23 13:20,33.001,,,,,
988,6/24/23 13:30,32.975,,,,,
989,6/24/23 13:40,32.975,,,,,
990,6/24/23 13:50,33.001,,,,,
991,6/24/23 14:00,33.027,,,,,
992,6/24/23 14:10,33.027,,,,,
993,6/24/23 14:20,33.053,,,,,
994,6/24/23 14:30,33.079,,,,,
995,6/24/23 14:40,33.053,,,,,
996,6/24/23 14:50,33.027,,,,,
997,6/24/23 15:00,33.027,,,,,
998,6/24/23 15:10,33.027,,,,,
999,6/24/23 15:20,33.027,,,,,
1000,6/24/23 15:30,33.027,,,,,
1001,6/24/23 15:40,33.027,,,,,
1002,6/24/23 15:50,33.001,,,,,
1003,6/24/23 16:00,33.001,,,,,
1004,6/24/23 16:10,33.001,,,,,
1005,6/24/23 16:20,33.001,,,,,
1006,6/24/23 16:30,33.027,,,,,
1007,6/24/23 16:40,33.053,,,,,
1008,6/24/23 16:50,33.053,,,,,
1009,6/24/23 17:00,33.079,,,,,
1010,6/24/23 17:10,33.079,,,,,
1011,6/24/23 17:20,33.053,,,,,
1012,6/24/23 17:30,33.053,,,,,
1013,6/24/23 17:40,33.027,,,,,
1014,6/24/23 17:50,33.027,,,,,
1015,6/24/23 18:00,32.975,,,,,
1016,6/24/23 18:10,33.001,,,,,
1017,6/24/23 18:20,33.027,,,,,
1018,6/24/23 18:30,33.053,,,,,
1019,6/24/23 18:40,33.079,,,,,
1020,6/24/23 18:50,33.079,,,,,
1021,6/24/23 19:00,33.105,,,,,
1022,6/24/23 19:10,33.105,,,,,
1023,6/24/23 19:20,33.105,,,,,
1024,6/24/23 19:30,33.105,,,,,
1025,6/24/23 19:40,33.105,,,,,
1026,6/24/23 19:50,33.131,,,,,
1027,6/24/23 20:00,33.105,,,,,
1028,6/24/23 20:10,33.105,,,,,
1029,6/24/23 20:20,33.131,,,,,
1030,6/24/23 20:30,33.131,,,,,
1031,6/24/23 20:40,33.131,,,,,
1032,6/24/23 20:50,33.105,,,,,
1033,6/24/23 21:00,33.131,,,,,
1034,6/24/23 21:10,33.131,,,,,
1035,6/24/23 21:20,33.131,,,,,
1036,6/24/23 21:30,33.131,,,,,
1037,6/24/23 21:40,33.131,,,,,
1038,6/24/23 21:50,33.131,,,,,
1039,6/24/23 22:00,33.131,,,,,
1040,6/24/23 22:10,33.079,,,,,
1041,6/24/23 22:20,33.105,,,,,
1042,6/24/23 22:30,33.105,,,,,
1043,6/24/23 22:40,33.131,,,,,
1044,6/24/23 22:50,33.131,,,,,
1045,6/24/23 23:00,33.079,,,,,
1046,6/24/23 23:10,33.105,,,,,
1047,6/24/23 23:20,33.079,,,,,
1048,6/24/23 23:30,33.079,,,,,
1049,6/24/23 23:40,33.105,,,,,
1050,6/24/23 23:50,33.079,,,,,
1051,6/25/23 0:00,33.079,,,,,
1052,6/25/23 0:10,33.079,,,,,
1053,6/25/23 0:20,33.053,,,,,
1054,6/25/23 0:30,33.053,,,,,
1055,6/25/23 0:40,33.079,,,,,
1056,6/25/23 0:50,33.053,,,,,
1057,6/25/23 1:00,33.053,,,,,
1058,6/25/23 1:10,33.053,,,,,
1059,6/25/23 1:20,33.053,,,,,
1060,6/25/23 1:30,33.053,,,,,
1061,6/25/23 1:40,33.053,,,,,
1062,6/25/23 1:50,33.053,,,,,
1063,6/25/23 2:00,33.079,,,,,
1064,6/25/23 2:10,33.053,,,,,
1065,6/25/23 2:20,33.053,,,,,
1066,6/25/23 2:30,33.053,,,,,
1067,6/25/23 2:40,33.053,,,,,
1068,6/25/23 2:50,33.053,,,,,
1069,6/25/23 3:00,33.079,,,,,
1070,6/25/23 3:10,33.053,,,,,
1071,6/25/23 3:20,33.053,,,,,
1072,6/25/23 3:30,33.053,,,,,
1073,6/25/23 3:40,33.027,,,,,
1074,6/25/23 3:50,33.027,,,,,
1075,6/25/23 4:00,33.027,,,,,
1076,6/25/23 4:10,33.027,,,,,
1077,6/25/23 4:20,33.053,,,,,
1078,6/25/23 4:30,33.053,,,,,
1079,6/25/23 4:40,33.053,,,,,
1080,6/25/23 4:50,33.079,,,,,
1081,6/25/23 5:00,33.053,,,,,
1082,6/25/23 5:10,33.053,,,,,
1083,6/25/23 5:20,33.053,,,,,
1084,6/25/23 5:30,33.053,,,,,
1085,6/25/23 5:40,33.053,,,,,
1086,6/25/23 5:50,33.079,,,,,
1087,6/25/23 6:00,33.053,,,,,
1088,6/25/23 6:10,33.053,,,,,
1089,6/25/23 6:20,33.053,,,,,
1090,6/25/23 6:30,33.079,,,,,
1091,6/25/23 6:40,33.079,,,,,
1092,6/25/23 6:50,33.079,,,,,
1093,6/25/23 7:00,33.105,,,,,
1094,6/25/23 7:10,33.079,,,,,
1095,6/25/23 7:20,33.105,,,,,
1096,6/25/23 7:30,33.105,,,,,
1097,6/25/23 7:40,33.105,,,,,
1098,6/25/23 7:50,33.157,,,,,
1099,6/25/23 8:00,33.183,,,,,
1100,6/25/23 8:10,33.157,,,,,
1101,6/25/23 8:20,33.157,,,,,
1102,6/25/23 8:30,33.157,,,,,
1103,6/25/23 8:40,33.157,,,,,
1104,6/25/23 8:50,33.157,,,,,
1105,6/25/23 9:00,33.131,,,,,
1106,6/25/23 9:10,33.131,,,,,
1107,6/25/23 9:20,33.131,,,,,
1108,6/25/23 9:30,33.131,,,,,
1109,6/25/23 9:40,33.131,,,,,
1110,6/25/23 9:50,33.131,,,,,
1111,6/25/23 10:00,33.131,,,,,
1112,6/25/23 10:10,33.131,,,,,
1113,6/25/23 10:20,33.131,,,,,
1114,6/25/23 10:30,33.105,,,,,
1115,6/25/23 10:40,33.105,,,,,
1116,6/25/23 10:50,33.131,,,,,
1117,6/25/23 11:00,33.131,,,,,
1118,6/25/23 11:10,33.131,,,,,
1119,6/25/23 11:20,33.105,,,,,
1120,6/25/23 11:30,33.105,,,,,
1121,6/25/23 11:40,33.105,,,,,
1122,6/25/23 11:50,33.105,,,,,
1123,6/25/23 12:00,33.131,,,,,
1124,6/25/23 12:10,33.131,,,,,
1125,6/25/23 12:20,33.131,,,,,
1126,6/25/23 12:30,33.131,,,,,
1127,6/25/23 12:40,33.131,,,,,
1128,6/25/23 12:50,33.105,,,,,
1129,6/25/23 13:00,33.105,,,,,
1130,6/25/23 13:10,33.105,,,,,
1131,6/25/23 13:20,33.105,,,,,
1132,6/25/23 13:30,33.131,,,,,
1133,6/25/23 13:40,33.105,,,,,
1134,6/25/23 13:50,33.079,,,,,
1135,6/25/23 14:00,33.079,,,,,
1136,6/25/23 14:10,33.079,,,,,
1137,6/25/23 14:20,33.105,,,,,
1138,6/25/23 14:30,33.105,,,,,
1139,6/25/23 14:40,33.079,,,,,
1140,6/25/23 14:50,33.079,,,,,
1141,6/25/23 15:00,33.105,,,,,
1142,6/25/23 15:10,33.105,,,,,
1143,6/25/23 15:20,33.105,,,,,
1144,6/25/23 15:30,33.131,,,,,
1145,6/25/23 15:40,33.105,,,,,
1146,6/25/23 15:50,33.105,,,,,
1147,6/25/23 16:00,33.105,,,,,
1148,6/25/23 16:10,33.105,,,,,
1149,6/25/23 16:20,33.131,,,,,
1150,6/25/23 16:30,33.105,,,,,
1151,6/25/23 16:40,33.131,,,,,
1152,6/25/23 16:50,33.131,,,,,
1153,6/25/23 17:00,33.131,,,,,
1154,6/25/23 17:10,33.131,,,,,
1155,6/25/23 17:20,33.157,,,,,
1156,6/25/23 17:30,33.157,,,,,
1157,6/25/23 17:40,33.131,,,,,
1158,6/25/23 17:50,33.131,,,,,
1159,6/25/23 18:00,33.157,,,,,
1160,6/25/23 18:10,33.131,,,,,
1161,6/25/23 18:20,33.131,,,,,
1162,6/25/23 18:30,33.105,,,,,
1163,6/25/23 18:40,33.079,,,,,
1164,6/25/23 18:50,33.105,,,,,
1165,6/25/23 19:00,33.105,,,,,
1166,6/25/23 19:10,33.079,,,,,
1167,6/25/23 19:20,33.079,,,,,
1168,6/25/23 19:30,33.079,,,,,
1169,6/25/23 19:40,33.079,,,,,
1170,6/25/23 19:50,33.079,,,,,
1171,6/25/23 20:00,33.053,,,,,
1172,6/25/23 20:10,33.053,,,,,
1173,6/25/23 20:20,33.079,,,,,
1174,6/25/23 20:30,33.079,,,,,
1175,6/25/23 20:40,33.079,,,,,
1176,6/25/23 20:50,33.079,,,,,
1177,6/25/23 21:00,33.105,,,,,
1178,6/25/23 21:10,33.105,,,,,
1179,6/25/23 21:20,33.105,,,,,
1180,6/25/23 21:30,33.131,,,,,
1181,6/25/23 21:40,33.105,,,,,
1182,6/25/23 21:50,33.105,,,,,
1183,6/25/23 22:00,33.079,,,,,
1184,6/25/23 22:10,33.079,,,,,
1185,6/25/23 22:20,33.079,,,,,
1186,6/25/23 22:30,33.079,,,,,
1187,6/25/23 22:40,33.027,,,,,
1188,6/25/23 22:50,33.001,,,,,
1189,6/25/23 23:00,33.001,,,,,
1190,6/25/23 23:10,32.975,,,,,
1191,6/25/23 23:20,32.975,,,,,
1192,6/25/23 23:30,32.949,,,,,
1193,6/25/23 23:40,32.975,,,,,
1194,6/25/23 23:50,32.949,,,,,
1195,6/26/23 0:00,32.949,,,,,
1196,6/26/23 0:10,32.924,,,,,
1197,6/26/23 0:20,32.924,,,,,
1198,6/26/23 0:30,32.924,,,,,
1199,6/26/23 0:40,32.924,,,,,
1200,6/26/23 0:50,32.924,,,,,
1201,6/26/23 1:00,32.949,,,,,
1202,6/26/23 1:10,32.924,,,,,
1203,6/26/23 1:20,32.949,,,,,
1204,6/26/23 1:30,32.924,,,,,
1205,6/26/23 1:40,32.924,,,,,
1206,6/26/23 1:50,32.924,,,,,
1207,6/26/23 2:00,32.949,,,,,
1208,6/26/23 2:10,32.949,,,,,
1209,6/26/23 2:20,32.949,,,,,
1210,6/26/23 2:30,32.924,,,,,
1211,6/26/23 2:40,32.924,,,,,
1212,6/26/23 2:50,32.924,,,,,
1213,6/26/23 3:00,32.898,,,,,
1214,6/26/23 3:10,32.924,,,,,
1215,6/26/23 3:20,32.924,,,,,
1216,6/26/23 3:30,32.924,,,,,
1217,6/26/23 3:40,32.924,,,,,
1218,6/26/23 3:50,32.898,,,,,
1219,6/26/23 4:00,32.898,,,,,
1220,6/26/23 4:10,32.898,,,,,
1221,6/26/23 4:20,32.898,,,,,
1222,6/26/23 4:30,32.924,,,,,
1223,6/26/23 4:40,32.924,,,,,
1224,6/26/23 4:50,32.924,,,,,
1225,6/26/23 5:00,32.924,,,,,
1226,6/26/23 5:10,32.924,,,,,
1227,6/26/23 5:20,32.924,,,,,
1228,6/26/23 5:30,32.924,,,,,
1229,6/26/23 5:40,32.924,,,,,
1230,6/26/23 5:50,32.924,,,,,
1231,6/26/23 6:00,32.898,,,,,
1232,6/26/23 6:10,32.924,,,,,
1233,6/26/23 6:20,32.898,,,,,
1234,6/26/23 6:30,32.924,,,,,
1235,6/26/23 6:40,32.924,,,,,
1236,6/26/23 6:50,32.924,,,,,
1237,6/26/23 7:00,32.949,,,,,
1238,6/26/23 7:10,32.975,,,,,
1239,6/26/23 7:20,32.975,,,,,
1240,6/26/23 7:30,33.001,,,,,
1241,6/26/23 7:40,32.975,,,,,
1242,6/26/23 7:50,33.001,,,,,
1243,6/26/23 8:00,32.975,,,,,
1244,6/26/23 8:10,33.001,,,,,
1245,6/26/23 8:20,33.001,,,,,
1246,6/26/23 8:30,33.001,,,,,
1247,6/26/23 8:40,32.975,,,,,
1248,6/26/23 8:50,32.975,,,,,
1249,6/26/23 9:00,32.975,,,,,
1250,6/26/23 9:10,32.975,,,,,
1251,6/26/23 9:20,32.975,,,,,
1252,6/26/23 9:30,32.949,,,,,
1253,6/26/23 9:40,32.924,,,,,
1254,6/26/23 9:50,32.924,,,,,
1255,6/26/23 10:00,32.949,,,,,
1256,6/26/23 10:10,32.924,,,,,
1257,6/26/23 10:20,32.924,,,,,
1258,6/26/23 10:30,32.924,,,,,
1259,6/26/23 10:40,32.898,,,,,
1260,6/26/23 10:50,32.898,,,,,
1261,6/26/23 11:00,32.924,,,,,
1262,6/26/23 11:10,32.924,,,,,
1263,6/26/23 11:20,32.949,,,,,
1264,6/26/23 11:30,32.924,,,,,
1265,6/26/23 11:40,32.898,,,,,
1266,6/26/23 11:50,32.898,,,,,
1267,6/26/23 12:00,32.924,,,,,
1268,6/26/23 12:10,32.924,,,,,
1269,6/26/23 12:20,32.924,,,,,
1270,6/26/23 12:30,32.924,,,,,
1271,6/26/23 12:40,32.924,,,,,
1272,6/26/23 12:50,32.898,,,,,
1273,6/26/23 13:00,32.898,,,,,
1274,6/26/23 13:10,32.898,,,,,
1275,6/26/23 13:20,32.898,,,,,
1276,6/26/23 13:30,32.898,,,,,
1277,6/26/23 13:40,32.898,,,,,
1278,6/26/23 13:50,32.872,,,,,
1279,6/26/23 14:00,32.872,,,,,
1280,6/26/23 14:10,32.872,,,,,
1281,6/26/23 14:20,32.898,,,,,
1282,6/26/23 14:30,32.898,,,,,
1283,6/26/23 14:40,32.872,,,,,
1284,6/26/23 14:50,32.82,,,,,
1285,6/26/23 15:00,32.872,,,,,
1286,6/26/23 15:10,32.846,,,,,
1287,6/26/23 15:20,32.872,,,,,
1288,6/26/23 15:30,32.898,,,,,
1289,6/26/23 15:40,32.872,,,,,
1290,6/26/23 15:50,29.015,,,,,
1291,6/26/23 16:00,26.891,,,,,
1292,6/26/23 16:10,26.744,,,,,
1293,6/26/23 16:20,26.598,,,,,
1294,6/26/23 16:30,26.353,,,,,
1295,6/26/23 16:40,26.109,,,,,
1296,6/26/23 16:50,25.793,,,,,
1297,6/26/23 17:00,25.501,,,,,
1298,6/26/23 17:10,25.283,,,,,
1299,6/26/23 17:20,25.307,,,,,
1300,6/26/23 17:30,25.089,,,,,
1301,6/26/23 17:40,24.919,,,,,
